matricule,serie_bac,wilaya_bac,moyenne_bac,sexe,english,french,his_geo,arabic_literature,maths,philosophy,physics,primary_module,islamic_science
35043031,N05,7,14.48,FEMININ,13.5,14.0,14.5,13.0,16.0,10.0,11.5,16.5,17.5
39075941,N03,39,10.48,MASCULIN,17.0,14.5,11.0,15.5,7.5,7.5,9.5,6.0,14.0
36022985,N03,23,15.4,FEMININ,15.0,14.5,18.5,12.5,12.5,16.0,13.5,18.0,19.5
37069110,N03,48,9.8,MASCULIN,5.0,7.0,15.0,9.5,11.0,5.5,9.5,8.5,14.5
37001145,N03,1,10.25,FEMININ,7.0,11.0,14.0,13.5,2.5,12.5,9.5,10.0,19.0
33035130,N03,18,14.0,MASCULIN,10.0,12.5,11.0,11.5,16.0,9.0,13.0,17.0,17.0
32002423,N05,2,9.1,MASCULIN,1.0,6.0,11.5,5.0,9.5,2.0,9.0,15.0,4.5
38059927,N05,38,10.84,FEMININ,11.0,12.5,4.5,13.5,5.0,3.5,6.5,18.5,19.0
31032196,N03,35,13.07,MASCULIN,10.5,14.0,13.5,13.0,13.0,8.0,14.5,11.5,18.0
31025199,N04,35,17.8,MASCULIN,18.5,17.0,16.5,18.0,20.0,12.0,17.0,17.5,19.0
32005173,N05,2,10.2,FEMININ,5.0,5.0,10.0,11.0,8.0,4.5,8.5,14.5,18.0
37067713,N03,31,12.02,MASCULIN,9.5,5.5,17.0,17.5,13.5,13.0,12.5,8.0,14.0
38073792,N03,38,13.22,FEMININ,11.0,16.5,14.5,16.5,12.0,8.0,15.5,12.5,7.5
32043082,N05,26,12.66,MASCULIN,5.5,6.0,8.5,15.0,16.0,5.0,12.5,15.0,14.0
38038289,N03,22,13.46,MASCULIN,9.0,10.5,17.0,13.0,18.5,5.0,15.5,10.0,16.0
37017591,N03,13,13.52,FEMININ,10.5,9.5,15.0,11.5,15.5,11.0,15.5,12.5,16.0
35086754,N03,28,13.33,FEMININ,12.5,12.0,16.5,15.0,14.0,4.0,14.5,12.0,18.5
34044477,N03,25,17.56,FEMININ,17.5,18.5,15.0,18.5,19.5,13.5,20.0,14.5,19.0
39025187,N03,17,11.76,FEMININ,7.5,8.5,11.5,11.5,12.0,5.0,15.0,11.5,15.0
39068807,N03,39,10.25,FEMININ,8.0,7.5,15.5,10.5,5.0,12.0,6.0,13.0,19.0
33049777,N03,34,12.8,FEMININ,8.0,11.0,11.5,17.0,14.5,8.0,11.5,12.0,17.5
38021278,N03,14,11.93,FEMININ,12.5,11.5,13.0,16.0,9.0,6.5,14.0,10.0,18.0
31019967,N03,15,11.44,FEMININ,14.5,12.5,11.5,13.0,11.5,7.0,8.5,9.5,11.5
37016652,N03,13,10.22,FEMININ,16.5,14.0,11.5,14.5,4.0,6.0,7.5,12.5,8.5
32028737,N03,9,13.98,MASCULIN,4.5,9.0,14.5,15.5,14.0,10.0,15.5,15.5,19.0
35047110,N03,19,15.0,MASCULIN,14.0,10.5,11.5,16.5,19.5,9.5,16.5,13.5,15.5
33018276,N05,10,14.32,FEMININ,11.5,14.5,16.0,14.5,13.5,10.0,12.0,17.0,18.0
37048523,N03,31,14.15,FEMININ,12.5,14.5,14.5,16.5,14.5,11.0,15.0,11.5,17.0
37042802,N03,27,12.88,MASCULIN,8.0,9.0,9.0,12.0,16.0,6.5,17.5,11.5,18.0
31007230,N03,15,11.96,FEMININ,13.0,10.5,11.0,10.5,15.5,5.0,11.5,10.0,11.0
33004365,N05,6,10.16,MASCULIN,6.0,17.5,15.0,19.0,10.0,14.0,14.0,9.5,8.0
39019285,N03,17,10.18,FEMININ,10.5,8.0,14.5,6.5,8.0,10.0,9.0,11.5,13.5
31055954,N03,16,13.55,FEMININ,12.5,13.5,17.0,16.5,11.5,6.5,14.0,13.5,15.5
31008369,N03,15,11.41,FEMININ,14.0,11.5,10.5,11.0,11.0,6.0,9.0,11.5,15.5
35026584,N03,5,12.98,FEMININ,14.5,11.0,16.0,16.0,13.5,6.5,10.0,13.5,17.0
35011335,N03,5,10.16,FEMININ,7.0,11.5,15.0,14.0,8.5,5.5,7.0,10.5,17.0
35047082,N03,19,10.6,FEMININ,3.5,3.5,10.0,12.0,14.5,5.5,16.0,9.0,7.5
35028232,N03,5,15.27,FEMININ,16.0,12.0,18.0,16.5,16.0,13.0,17.0,12.0,17.5
39068421,N03,39,9.31,FEMININ,3.5,3.5,11.0,14.0,8.5,4.5,6.5,11.5,15.0
36022028,N03,23,13.25,FEMININ,12.0,11.5,13.0,18.5,13.0,10.0,9.0,14.5,16.5
39048016,N04,17,11.45,MASCULIN,4.0,7.0,12.5,7.0,17.5,5.0,12.5,9.0,13.5
32045862,N03,26,13.72,FEMININ,5.5,8.5,14.5,12.5,17.5,12.5,12.5,14.0,20.0
37070670,N03,48,12.15,MASCULIN,6.5,9.0,8.5,7.0,16.5,4.0,14.0,15.0,14.0
33000501,N03,6,10.36,FEMININ,10.0,12.0,9.5,12.0,11.0,8.5,10.0,7.5,15.0
36021266,N03,23,13.82,FEMININ,16.5,12.0,18.0,15.5,10.0,5.5,18.0,11.5,17.5
37037321,N03,27,9.33,MASCULIN,9.0,5.0,15.5,14.5,7.0,4.0,9.0,8.5,10.0
31059500,N03,16,9.82,FEMININ,13.0,11.5,12.0,12.0,7.0,7.0,6.0,9.5,15.0
33051288,N03,34,12.97,FEMININ,12.5,11.5,11.5,13.0,19.0,8.0,12.0,9.5,16.0
33050782,N03,34,11.85,FEMININ,7.0,8.0,10.0,15.0,13.0,13.5,11.5,11.0,13.0
35050158,N05,19,12.14,MASCULIN,10.0,12.5,12.5,7.0,17.0,9.5,7.0,15.5,13.0
32063083,N03,44,10.35,FEMININ,12.0,4.5,11.5,16.5,6.0,10.0,10.5,9.5,13.5
32060031,N05,44,12.98,MASCULIN,11.0,5.5,12.5,14.5,9.5,5.0,13.0,19.0,16.0
36022741,N03,23,16.92,FEMININ,15.5,14.0,17.5,15.0,19.5,15.0,18.0,15.5,19.5
36048974,N03,41,11.8,FEMININ,11.5,8.0,10.0,14.5,12.5,7.5,12.0,11.0,14.5
39045263,N03,30,9.54,FEMININ,4.5,4.0,16.5,12.0,8.0,8.5,7.5,9.5,15.0
33032988,N04,18,15.43,MASCULIN,15.5,14.5,16.5,17.0,15.5,8.0,16.0,16.5,17.0
35037182,N03,7,10.8,FEMININ,12.0,9.0,15.0,11.0,7.5,10.0,9.5,10.5,16.0
39068942,N05,39,12.13,FEMININ,8.0,6.0,15.5,8.0,11.5,4.0,14.5,14.5,16.0
31027039,N04,35,12.53,FEMININ,11.0,13.0,11.5,13.0,13.0,9.5,14.5,5.0,15.5
31089452,N03,16,10.57,FEMININ,8.5,9.0,11.5,14.0,8.5,10.0,9.5,10.0,14.0
37064958,N04,46,12.49,FEMININ,9.0,6.0,13.0,15.0,11.0,3.5,16.5,13.0,17.0
32035299,N05,26,12.02,MASCULIN,6.0,3.5,10.5,8.5,12.0,7.5,15.0,17.0,8.5
32063616,N03,44,17.9,MASCULIN,19.0,16.0,17.5,15.0,18.5,14.5,19.5,19.5,16.5
34058359,N03,43,11.09,MASCULIN,12.0,7.0,9.0,14.0,10.5,6.0,10.0,12.0,14.5
37016228,N03,13,13.67,MASCULIN,7.0,7.5,13.5,14.5,19.0,7.0,16.5,12.0,14.5
38043786,N05,29,14.84,FEMININ,12.0,6.5,16.0,11.0,15.0,3.0,17.0,19.5,17.5
32018657,N03,9,12.74,MASCULIN,16.0,15.5,9.5,11.5,15.0,9.0,10.0,13.0,13.5
37078167,N03,37,10.24,MASCULIN,5.5,3.0,13.5,7.0,11.0,7.5,10.5,13.5,10.5
36018821,N03,23,9.65,MASCULIN,7.0,7.5,7.5,12.5,14.5,3.5,11.0,5.0,12.5
34056938,N03,40,9.0,MASCULIN,11.0,10.0,8.0,8.5,10.5,4.0,8.0,8.0,9.0
39090037,N04,47,9.72,MASCULIN,15.0,11.0,12.0,12.0,8.5,5.0,6.5,10.0,11.0
35033730,N03,7,10.53,FEMININ,15.5,11.5,9.0,14.0,9.5,10.0,2.5,11.5,16.5
32067655,N03,44,15.22,FEMININ,13.5,8.5,15.0,14.0,17.5,11.5,17.0,15.5,16.5
38055528,N03,29,11.93,FEMININ,15.0,8.0,12.5,13.5,14.0,10.0,6.5,12.0,20.0
33011258,N03,6,9.83,FEMININ,14.0,11.5,11.0,11.5,4.5,6.5,7.5,7.5,17.0
36047711,N05,41,14.15,FEMININ,12.5,11.5,16.0,16.5,14.0,12.5,11.5,15.5,16.0
32032517,N03,9,10.48,FEMININ,12.5,8.0,7.5,13.0,10.5,7.0,10.5,9.5,12.5
31088265,N03,16,10.6,MASCULIN,6.5,10.0,12.5,12.5,11.0,4.5,10.0,11.5,11.0
31108725,N03,16,16.77,MASCULIN,13.5,15.5,17.5,16.5,19.5,13.5,17.5,16.0,17.5
39026818,N03,17,14.24,FEMININ,7.0,3.5,14.0,15.0,15.5,10.5,17.5,16.5,15.5
34064144,N03,43,10.57,MASCULIN,5.5,5.0,7.0,11.5,14.5,6.0,15.0,6.0,17.0
33053196,N03,34,11.17,FEMININ,9.5,8.0,13.0,14.5,11.0,7.0,10.5,10.5,14.0
31001178,N05,11,12.51,FEMININ,6.0,8.5,8.0,13.5,16.0,10.0,9.0,17.5,8.5
35028638,N03,5,16.05,FEMININ,14.5,15.0,17.5,17.5,18.5,12.5,15.5,13.0,19.0
39055556,N03,30,13.6,MASCULIN,10.5,9.0,13.0,15.5,17.0,12.5,12.5,12.5,15.0
31025356,N05,35,9.3,MASCULIN,2.5,7.5,10.0,10.5,7.0,3.0,8.0,15.0,8.5
34044467,N03,25,11.7,FEMININ,7.5,10.0,16.5,11.5,16.5,6.0,12.0,7.0,16.5
32058995,N03,42,13.98,MASCULIN,14.5,13.0,12.0,14.0,15.5,9.5,16.0,12.0,16.0
39078935,N05,47,9.35,MASCULIN,9.5,10.5,10.5,7.5,4.0,6.0,3.5,18.5,10.5
36015545,N03,21,9.17,MASCULIN,11.5,11.0,11.0,14.5,8.5,5.0,4.0,7.5,14.5
33034236,N03,18,12.08,FEMININ,8.5,6.5,13.5,11.0,12.5,6.0,12.5,13.0,19.5
35035327,N03,7,10.22,FEMININ,4.5,6.5,12.0,8.0,10.5,7.5,13.0,10.5,10.5
39082967,N04,47,13.44,MASCULIN,12.0,6.5,12.0,16.5,10.5,14.5,15.5,15.0,18.0
35024956,N03,5,10.63,MASCULIN,15.0,9.0,13.5,8.0,9.0,5.0,9.5,11.5,15.0
33043769,N03,18,11.35,FEMININ,10.0,10.0,14.0,13.0,13.0,13.0,6.5,9.0,18.5
35049717,N05,19,14.54,FEMININ,13.0,10.5,15.5,13.5,17.5,11.0,11.5,16.0,18.0
33036538,N03,18,9.45,MASCULIN,10.5,9.0,11.0,11.0,7.5,7.0,8.5,9.0,12.0
37009103,N03,1,13.12,FEMININ,6.5,6.5,14.0,15.0,12.0,13.5,17.5,11.5,19.0
39065605,N05,39,14.3,FEMININ,13.0,13.5,14.0,15.0,17.5,12.0,10.5,15.0,15.0
31000886,N03,11,15.07,FEMININ,17.5,16.0,16.0,17.5,16.5,15.0,13.0,12.5,16.5
35074749,N03,19,16.1,FEMININ,13.5,16.0,13.0,17.5,19.0,11.5,18.0,13.5,19.5
39071322,N03,39,9.93,FEMININ,6.0,9.0,11.0,13.0,11.5,5.0,8.5,8.5,14.0
36035270,N03,24,16.37,FEMININ,16.5,16.0,14.5,13.0,18.0,6.0,19.0,17.5,18.0
39066167,N05,39,12.81,MASCULIN,7.5,1.5,11.0,8.0,15.5,9.5,13.5,18.5,9.0
35096870,N03,28,9.93,FEMININ,6.0,13.0,13.0,16.5,9.5,6.0,8.0,6.0,19.5
37058874,N04,31,13.81,FEMININ,13.0,14.0,17.0,14.0,12.5,4.5,18.5,8.0,14.5
34015089,N05,12,12.17,FEMININ,11.0,9.0,14.0,15.5,13.5,11.0,8.5,11.0,18.5
32028934,N03,9,12.51,FEMININ,7.0,9.0,14.0,16.5,9.0,9.0,13.0,15.0,15.0
31060159,N03,16,10.25,FEMININ,9.5,11.5,11.5,7.0,6.5,12.0,11.0,10.0,16.0
33053217,N03,34,11.35,FEMININ,7.0,6.0,11.0,12.0,11.5,5.5,11.0,13.5,16.5
35056535,N03,19,14.24,FEMININ,8.0,7.5,13.0,14.5,15.0,11.0,19.0,14.0,16.5
31002529,N03,11,10.65,FEMININ,13.5,11.0,15.0,14.0,13.5,9.0,7.0,6.0,13.5
32038657,N03,9,16.17,FEMININ,19.5,16.0,15.0,15.5,14.5,16.5,15.5,16.0,20.0
38030448,N03,20,12.63,MASCULIN,11.5,6.0,12.5,16.5,13.0,7.0,15.0,10.5,17.0
38050683,N03,29,14.73,FEMININ,12.5,7.0,13.5,11.5,17.0,5.0,15.5,18.5,19.5
36025016,N03,23,14.93,FEMININ,12.5,17.0,15.5,17.5,16.5,11.5,17.0,9.5,19.5
38001854,N03,8,10.93,FEMININ,13.0,10.0,9.5,11.5,13.5,9.5,9.0,7.0,18.5
32070000,N03,44,16.75,FEMININ,15.0,14.0,14.5,17.5,18.5,11.0,18.0,16.5,20.0
39001477,N03,3,13.98,FEMININ,11.0,11.0,17.0,13.0,13.5,14.5,12.0,15.0,18.5
39073199,N03,39,16.12,FEMININ,14.5,8.0,17.5,14.5,19.0,14.0,19.0,15.0,16.5
39003658,N05,3,12.18,MASCULIN,5.0,3.5,14.0,9.5,13.0,5.5,11.0,18.0,14.0
36043292,N03,24,14.64,FEMININ,16.0,16.0,16.5,18.5,16.5,12.5,13.0,9.5,19.0
35061554,N03,19,16.12,FEMININ,16.0,11.5,17.0,18.0,18.0,16.0,17.0,12.5,20.0
38034202,N03,22,10.36,FEMININ,9.0,6.5,15.0,11.0,8.5,13.0,8.0,11.0,12.5
37014388,N03,13,9.9,FEMININ,12.0,11.5,7.5,11.0,9.5,7.0,9.0,8.0,15.0
35025354,N03,5,13.15,MASCULIN,17.5,12.0,13.5,13.0,12.0,5.5,17.5,10.0,16.0
37029464,N03,27,16.44,FEMININ,12.0,10.0,15.5,17.5,18.0,15.5,17.0,17.5,18.5
37002156,N04,1,14.32,FEMININ,12.5,13.0,16.5,19.0,13.5,11.5,15.5,8.0,15.5
34035352,N03,25,10.88,FEMININ,4.0,3.5,15.5,13.5,9.0,11.0,11.0,12.5,13.0
38047731,N03,29,14.12,FEMININ,10.0,7.0,16.5,13.0,16.5,14.0,18.5,11.0,15.5
38052866,N03,32,9.14,MASCULIN,5.5,3.5,12.5,13.5,8.5,6.5,6.0,10.5,11.5
32049064,N03,42,11.35,FEMININ,15.0,15.5,12.5,10.0,16.0,3.5,11.5,7.0,11.0
37012852,N03,13,11.29,FEMININ,5.0,6.0,14.5,13.5,8.5,12.5,10.0,13.0,16.0
34038013,N03,25,10.33,FEMININ,9.0,5.5,12.0,12.5,10.0,4.5,7.5,12.5,14.0
32008572,N03,2,9.9,FEMININ,7.5,6.5,8.5,11.5,7.5,8.0,8.0,15.0,12.0
38047206,N03,29,11.74,FEMININ,7.0,2.5,10.0,11.0,13.5,10.5,13.5,11.5,18.0
35008125,N03,5,10.72,MASCULIN,7.5,9.0,14.0,17.5,8.5,4.5,8.0,10.5,17.0
35034868,N04,7,9.08,FEMININ,7.0,7.5,12.5,12.0,6.5,9.5,7.5,5.0,17.0
37022392,N03,13,11.6,MASCULIN,6.0,10.5,13.5,14.0,11.5,8.5,12.0,9.5,18.0
31017136,N04,15,16.48,MASCULIN,14.5,16.5,12.0,16.0,18.0,10.5,19.0,15.0,16.0
36035275,N03,24,14.3,FEMININ,6.5,6.5,12.5,14.0,16.5,11.5,17.5,15.5,15.0
32004239,N03,2,15.9,FEMININ,8.5,9.5,13.5,16.5,18.5,14.5,19.0,15.5,18.0
32071280,N03,44,9.92,FEMININ,11.0,8.0,10.0,18.0,6.0,10.0,7.0,10.5,9.5
31096090,N03,16,13.25,FEMININ,8.0,9.5,17.0,9.5,16.5,11.5,12.5,12.5,19.0
34034345,N05,25,10.17,FEMININ,10.0,8.5,13.5,8.5,6.0,3.0,8.0,15.0,16.5
32048446,N05,42,15.21,MASCULIN,8.5,10.0,12.0,12.5,18.0,4.0,16.5,20.0,15.5
32061188,N03,44,11.16,FEMININ,9.5,17.5,11.0,10.0,12.0,6.5,8.5,12.5,13.5
35070013,N05,28,10.24,FEMININ,7.0,8.0,8.0,11.0,14.0,1.5,5.0,15.0,9.0
33017701,N03,10,12.82,MASCULIN,19.5,18.0,15.0,10.5,10.0,10.5,14.0,10.0,15.5
38023376,N03,20,10.72,FEMININ,10.5,8.5,17.0,17.0,6.0,5.0,9.5,9.5,17.0
38070625,N03,38,11.06,MASCULIN,3.0,8.0,17.5,16.5,5.5,11.5,9.5,12.0,18.0
33011589,N03,6,10.03,FEMININ,3.5,9.5,10.0,5.5,12.0,12.5,11.0,8.5,15.5
33002603,N04,6,15.64,MASCULIN,16.0,15.5,16.0,16.5,14.5,12.5,19.0,8.0,15.5
39043839,N03,17,12.26,MASCULIN,8.0,14.5,17.5,14.0,16.5,11.5,9.0,8.5,16.0
34052544,N05,40,10.73,FEMININ,2.0,2.5,5.5,7.0,10.0,7.5,12.0,16.5,16.5
39071362,N03,39,11.85,FEMININ,8.0,7.0,16.0,13.0,12.0,7.0,11.5,12.5,15.5
36006328,N03,21,10.76,MASCULIN,9.5,9.0,13.5,15.0,11.0,6.0,8.0,10.0,14.0
31080733,N03,16,15.25,FEMININ,13.0,16.5,11.0,16.0,17.0,11.0,16.0,15.5,16.0
32040823,N03,26,13.13,FEMININ,4.5,12.0,11.5,13.5,14.5,11.5,14.0,13.0,17.5
36015987,N03,21,16.57,MASCULIN,16.5,14.5,16.5,15.0,18.5,11.5,20.0,14.5,17.5
37056253,N03,31,10.57,FEMININ,10.0,11.0,14.0,18.5,7.5,9.5,3.5,12.0,17.5
38055647,N03,29,10.72,MASCULIN,8.5,6.5,13.5,8.5,13.0,14.0,9.0,9.0,13.5
34030121,N03,25,9.48,MASCULIN,10.0,10.5,14.0,11.0,3.0,5.0,9.0,11.0,14.0
31009444,N03,15,12.32,FEMININ,13.0,10.5,17.0,15.0,10.0,7.0,11.0,9.5,18.0
33053114,N03,34,9.53,FEMININ,10.5,10.5,8.5,16.5,9.0,5.0,5.5,8.0,14.0
33017048,N05,6,10.66,FEMININ,5.5,8.0,15.5,17.0,9.5,18.0,10.5,12.0,17.0
31050334,N03,16,13.02,FEMININ,13.5,13.5,10.0,14.5,14.5,5.5,15.5,11.0,13.5
34058274,N03,43,9.9,FEMININ,5.0,6.5,10.5,12.0,10.0,6.5,7.0,12.0,18.5
34019203,N03,12,10.67,MASCULIN,13.5,9.5,15.0,6.0,8.0,10.0,13.5,9.5,12.5
32037128,N03,26,10.79,FEMININ,6.0,8.0,11.0,11.0,12.5,11.5,14.5,6.5,13.0
32073781,N03,44,16.3,FEMININ,17.0,11.0,18.0,17.0,16.5,14.5,17.0,15.5,19.5
37000287,N03,1,11.03,FEMININ,4.0,4.0,9.5,12.0,15.0,9.0,11.0,11.5,12.5
35069425,N03,28,9.36,MASCULIN,6.0,5.5,11.0,12.5,5.0,3.5,8.5,11.5,17.5
31029036,N03,35,13.77,FEMININ,9.0,10.5,17.0,17.0,11.5,5.5,16.0,14.5,18.0
37048738,N03,31,10.07,FEMININ,14.0,13.0,9.0,15.5,7.0,9.0,7.0,8.0,14.5
32001496,N03,2,10.09,MASCULIN,5.5,5.5,14.5,14.0,6.5,8.0,6.0,12.5,18.5
32008039,N03,2,11.83,FEMININ,10.5,8.5,12.0,14.5,6.5,9.0,14.0,12.0,19.5
33042512,N03,34,9.05,FEMININ,6.5,6.0,12.0,11.0,9.0,7.0,9.0,6.5,15.0
36030813,N03,24,9.13,FEMININ,7.5,4.5,11.5,8.0,3.5,4.5,11.5,13.5,9.5
35015273,N03,5,10.47,FEMININ,14.5,11.5,14.5,11.5,7.5,11.0,6.0,9.5,17.0
32041953,N03,26,10.65,MASCULIN,12.0,7.5,8.5,15.0,14.0,4.0,11.5,6.0,14.0
34056412,N03,40,12.58,MASCULIN,15.5,10.0,15.0,13.5,9.0,11.5,10.0,13.0,20.0
31056144,N04,16,11.92,FEMININ,6.5,6.0,10.5,13.0,14.5,12.5,11.0,8.5,14.0
31080995,N03,16,9.1,FEMININ,10.0,12.0,8.5,8.0,7.0,3.5,10.5,7.0,16.5
36008423,N03,21,11.67,FEMININ,8.5,8.0,14.5,15.0,6.0,6.5,12.5,15.5,13.5
33039205,N03,18,13.02,MASCULIN,7.5,7.5,14.0,13.0,18.0,11.0,16.5,8.0,16.5
34037680,N05,25,13.77,MASCULIN,6.5,5.0,16.0,11.0,12.5,4.5,16.0,19.5,15.5
34046669,N03,25,10.53,MASCULIN,15.5,14.0,9.0,12.0,6.0,4.0,9.0,11.0,17.0
37036002,N03,27,16.68,MASCULIN,18.5,16.0,16.5,18.0,19.5,4.5,18.5,14.5,19.5
37003004,N03,1,13.77,FEMININ,12.0,10.0,15.5,15.0,11.5,13.0,11.0,17.5,16.5
32063134,N03,44,11.68,MASCULIN,5.0,6.5,13.5,6.5,13.5,7.0,16.0,12.0,14.5
31011559,N05,15,11.45,FEMININ,7.0,15.5,15.0,15.0,5.5,18.63,11.5,13.0,13.5
32041070,N03,26,12.65,FEMININ,9.0,8.5,14.0,11.0,13.0,10.0,12.0,14.5,16.0
31094149,N05,16,10.56,MASCULIN,8.0,8.0,11.0,12.0,6.0,5.0,7.5,18.0,15.5
33038474,N03,18,9.97,FEMININ,9.0,3.0,12.5,13.0,7.0,14.5,5.0,12.0,15.0
31011294,N03,15,9.98,FEMININ,8.5,4.5,8.5,11.0,6.0,8.0,8.0,12.0,18.5
39001603,N03,3,10.87,FEMININ,10.0,12.5,18.5,12.5,15.0,6.5,2.0,9.0,18.0
34080320,N03,43,15.8,MASCULIN,14.5,14.0,17.0,14.5,20.0,7.5,19.5,14.0,13.5
36052236,N03,41,17.24,FEMININ,13.0,13.0,16.5,17.0,19.5,15.0,19.5,17.0,17.5
31050407,N03,16,14.92,MASCULIN,19.5,12.0,12.0,16.5,17.0,8.0,16.5,12.0,18.0
37019675,N03,13,12.0,MASCULIN,10.0,11.0,13.0,15.0,12.0,12.0,7.5,12.0,17.5
38015887,N03,14,9.9,FEMININ,5.0,8.5,14.0,13.0,4.5,10.0,7.5,12.0,16.0
37032983,N05,27,13.23,FEMININ,11.5,10.0,11.0,17.5,14.5,11.0,7.5,17.0,13.5
34002535,N03,4,10.32,MASCULIN,7.5,8.0,15.0,12.5,11.0,6.0,7.5,9.0,16.5
35037322,N03,7,11.72,FEMININ,14.0,8.0,17.0,12.0,8.5,11.5,10.0,11.5,16.5
31008288,N03,15,14.35,MASCULIN,13.5,15.5,15.5,13.0,15.5,5.0,13.5,15.5,16.5
36047233,N03,41,16.14,FEMININ,16.5,13.5,13.0,18.0,18.0,12.5,16.0,16.0,17.5
33039853,N03,18,13.77,FEMININ,6.0,8.0,15.5,15.5,16.0,12.5,14.5,12.5,18.5
35064945,N03,19,12.0,FEMININ,17.5,11.5,11.0,10.0,9.5,8.0,9.5,15.5,13.5
31074800,N03,16,14.12,FEMININ,16.5,14.0,14.5,15.5,13.0,11.5,15.0,12.0,19.0
33037270,N03,18,9.52,FEMININ,2.5,3.5,13.0,11.0,7.0,4.0,11.0,12.5,12.5
32071380,N03,44,10.5,MASCULIN,7.0,12.0,12.0,14.5,12.5,11.0,5.0,7.5,18.5
37049095,N05,31,10.19,MASCULIN,5.5,9.5,9.5,12.5,5.0,9.0,7.5,17.0,9.0
33020765,N03,10,11.04,MASCULIN,13.0,10.0,7.0,12.0,16.0,6.0,11.0,7.0,12.0
31058753,N04,16,10.78,MASCULIN,14.5,16.5,10.0,13.0,8.5,4.5,8.0,13.0,15.5
37013394,N03,13,9.69,FEMININ,8.5,6.0,13.5,17.5,2.5,6.0,8.5,11.0,16.0
39070938,N03,39,15.41,MASCULIN,11.5,13.5,17.5,15.0,16.5,9.0,18.5,13.5,20.0
32003175,N05,2,12.36,MASCULIN,7.5,9.0,11.0,17.5,9.0,8.0,10.0,16.5,18.5
32029043,N03,9,10.07,FEMININ,7.0,8.5,9.0,7.5,10.0,12.5,8.5,10.5,16.0
37033497,N03,27,11.64,FEMININ,11.0,10.0,12.0,15.5,9.0,14.0,10.5,9.5,17.5
31010153,N03,15,9.48,MASCULIN,12.0,11.5,6.0,11.0,7.0,4.0,5.5,12.0,9.5
39062821,N03,39,14.42,MASCULIN,7.0,5.5,13.0,12.5,19.0,5.5,17.0,16.5,18.5
37059313,N05,31,14.58,MASCULIN,11.0,8.0,11.0,18.0,15.0,11.0,14.0,17.0,17.0
31078447,N03,16,9.03,FEMININ,8.0,7.5,6.0,13.5,5.5,4.5,7.5,12.0,12.0
36028232,N03,23,11.07,FEMININ,11.5,7.0,7.5,6.5,11.0,6.5,12.5,13.0,16.5
34017238,N03,12,9.28,FEMININ,4.0,4.0,13.0,10.0,10.0,11.0,5.0,9.5,16.5
36054614,N03,41,10.65,MASCULIN,5.5,7.5,17.0,14.5,13.0,8.5,8.5,7.0,15.0
37056743,N04,31,11.77,FEMININ,17.0,12.5,10.5,15.5,8.0,13.5,12.0,11.0,13.0
34056802,N03,40,15.55,FEMININ,13.0,14.0,13.0,13.0,14.0,12.5,19.5,16.5,18.0
32002304,N03,2,12.43,FEMININ,14.5,14.5,10.5,16.5,6.5,11.0,10.0,15.0,15.0
33020847,N03,10,12.5,FEMININ,10.0,12.5,13.5,13.5,7.5,5.5,11.0,16.0,17.0
34061010,N03,43,11.57,FEMININ,6.5,8.0,11.0,11.5,15.5,5.0,10.5,12.0,15.0
31038943,N03,35,15.28,FEMININ,12.5,13.5,17.0,18.0,17.0,15.5,15.0,12.5,17.0
38050756,N03,29,13.25,FEMININ,9.0,5.5,16.5,15.5,13.5,3.5,18.0,11.0,19.5
35015905,N03,5,9.07,MASCULIN,7.5,7.0,14.5,12.5,8.0,3.5,8.5,8.5,8.5
39026747,N03,17,14.88,FEMININ,10.5,13.0,18.0,18.5,17.5,13.5,14.0,11.0,19.0
31092646,N03,16,10.77,MASCULIN,2.0,3.0,13.0,8.5,14.0,10.5,15.0,9.0,12.5
33007868,N03,6,11.66,MASCULIN,11.0,15.5,11.0,9.5,14.0,6.5,12.5,11.0,12.5
35050101,N03,19,14.93,FEMININ,10.0,14.0,12.0,14.5,20.0,3.0,19.0,14.0,15.0
35051777,N03,19,9.93,FEMININ,9.5,9.0,12.5,16.0,7.5,7.0,7.5,8.0,17.0
31093184,N03,16,10.13,FEMININ,7.5,4.0,13.5,11.0,3.5,11.5,9.5,14.5,14.0
35035679,N03,7,9.15,FEMININ,4.0,5.0,15.0,13.0,6.0,7.0,10.0,8.0,13.0
32021505,N03,9,9.66,MASCULIN,5.0,4.0,12.5,14.5,5.5,4.0,13.0,8.5,17.5
38061365,N03,32,12.12,FEMININ,10.0,9.0,18.5,12.5,9.5,13.0,6.5,14.5,19.5
32010364,N03,2,10.83,FEMININ,6.5,5.5,14.5,11.0,11.5,12.5,9.5,11.5,11.0
36020824,N03,23,15.65,FEMININ,14.5,16.0,15.5,17.5,17.5,6.0,15.5,15.0,19.0
37046444,N03,31,10.25,FEMININ,10.0,6.0,10.5,16.5,9.5,5.5,8.5,12.0,6.0
32003367,N05,2,10.77,FEMININ,9.5,8.5,11.5,13.5,10.5,7.0,11.0,9.0,16.0
35048358,N03,19,9.97,MASCULIN,8.0,11.0,7.0,9.5,12.5,5.0,8.0,11.0,10.5
32023979,N03,9,10.9,FEMININ,8.5,11.5,13.5,14.5,9.5,5.5,9.0,10.5,19.5
36052016,N03,41,13.41,FEMININ,10.0,8.5,12.5,14.0,12.5,6.5,16.5,15.0,15.5
